j1,,,,,,,
j2,15680,2624,-1600,2388,,,
j2,16000,2304,-768,2429,,,
j2,16000,2304,-768,2470,,,
j2,15808,2816,-704,2511,,,
j2,15808,2816,-704,2554,,,
j2,15872,3008,-1088,2595,,,
j2,15872,3008,-1088,2635,,,
j2,15872,3008,-1088,2676,,,
j2,15744,2688,-896,2717,,,
j2,15744,2688,-896,2758,,,
j2,15616,2816,-960,2799,,,
j2,15616,2816,-960,2840,,,
j2,15616,2816,-960,2881,,,
j2,15936,3008,-1216,2922,,,
,,,,,,,
j2,15936,3008,-1216,2963,,,
j2,15680,2816,-1600,3006,,,
,,,,,,,
j2,15680,2816,-1600,3047,,,
j2,17280,2944,1472,3088,,,
j2,17280,2944,1472,3129,,,
j2,17280,2944,1472,3170,,,
j2,15680,2496,-1280,3211,,,
j2,15680,2496,-1280,3252,,,
j2,15616,2624,-1408,3293,,,
j2,15616,2624,-1408,3336,,,
j2,15680,2624,-1792,3377,,,
j2,15680,2624,-1792,3418,,,
j2,15680,2624,-1792,3459,,,
j3,,,,,,,
j3 15872,2688,-1280,0,,,,
j3 15872,2688,-1280,41,,,,
j3 15872,2688,-1280,82,,,,
j3 15808,2560,-1152,123,,,,
j3 15808,2560,-1152,164,,,,
j3 15680,2624,-1280,205,,,,
j3 15680,2624,-1280,246,,,,
j3 15744,,,,,,,
j3 15744,2560,-1344,327,,,,
,,,,,,,
j3 15744,2560,-1344,368,,,,
j3 15296,2944,-896,409,,,,
j3 15296,2944,-896,450,,,,
j3 15488,1728,-704,491,,,,
j3 15488,1728,-704,532,,,,
j3 15104,1664,-320,571,,,,
j3 15104,1664,-320,612,,,,
j3 15104,1664,-320,653,,,,
j3 14080,2496,-5888,694,,,,
j3 14080,2496,-5888,735,,,,
j3 12928,-1408,-12288,776,,,,
j3 12928,-1408,-12288,819,,,,
j3 12928,-1408,-124224,-16768,901,,,
j3 19904,4224,-16768,942,,,,
j3 32640,1600,-21056,983,,,,
j3 32640,1600,-21056,1024,,,,
j3 -32640,32640,13312,1065,,,,
j3 -32640,32640,13312,1108,,,,
j3 -32640,32640,13312,1149,,,,
j3 1472,30720,-10944,1190,,,,
j3 1472,30720,-10944,1231,,,,
j3 256,-5504,-3008,1272,,,,
j3 256,-5504,-3008,1313,,,,
j3 9600,-32640,-32640,1353,,,,
j3 9600,-32640,-32640,1396,,,,
j3 9600,-32640,-32640,1437,,,,
j3 12992,128,12224,1478,,,,
j3 12992,128,12224,1519,,,,
j3 28352,2496,-16384,1560,,,,
j3 28352,2496,-16384,1601,,,,
j3 28352,2496,-16384,1644,,,,
j3 6400,-832,-13120,1685,,,,
j3 6400,-832,-13120,1726,,,,
j3 14784,1664,-10688,1767,,,,
j3 14784,1664,-10688,1808,,,,
j3 15296,64,-7488,1849,,,,
j3 15296,64,-7488,1890,,,,
j3 15296,64,-7488,1931,,,,
j3 14144,2752,-6336,1972,,,,
j3 14144,2752,-6336,2013,,,,
j3 14592,2112,-3840,2054,,,,
,,,,,,,
j3 14592,2112,-3840,2095,,,,
j3 15424,1664,-3840,2136,,,,
j3 15424,1664,-3840,2177,,,,
j3 15424,1664,-3840,2220,,,,
j3 15616,1984,-1408,2261,,,,
j3 15616,1984,-1408,2302,,,,
j3 16000,1792,-1536,2343,,,,
j3 16000,1792,-1536,2384,,,,
j3 16000,1792,-1536,2425,,,,
j3 15872,2688,-1600,2466,,,,
j3 15872,2688,-1600,2507,,,,
j3 15872,2560,-1344,2547,,,,
j3 15872,2560,-1344,2588,,,,
j3 15744,2432,-1152,2631,,,,
j3 15744,2432,-1152,2672,,,,
j3 15744,2432,-1152,2713,,,,
j3 15616,2496,-768,2754,,,,
j3 15616,2496,-768,2795,,,,
,,,,,,,
j3 15808,2816,-704,2836,,,,
j3 15808,2816,-704,2877,,,,
j3 15872,2304,-1024,2918,,,,
j3 15872,2304,-1024,2959,,,,
j3 15872,2304,-1024,3000,,,,
j3 15872,2688,-1280,3041,,,,
j3 15872,2688,-1280,3082,,,,
j3 15808,2560,-1088,3125,,,,
j3 15808,2560,-1088,3166,,,,
j3 15808,2560,-1088,3207,,,,
j3 15936,2880,-1344,3248,,,,
j3 15936,2880,-1344,3289,,,,
j3 15488,2304,-832,3330,,,,
j3 15488,2304,-832,3371,,,,
j3 15936,2432,-960,3412,,,,
j3 15936,2432,-960,3453,,,,
j3 15936,2432,-960,3494,,,,
j4,,,,,,,
j4,15808,2560,-896,0,,,
j4,15808,2624,-1216,41,,,
j4,15808,2624,-1216,82,,,
j4,15744,2432,-1280,123,,,
j4,15744,2432,-1280,164,,,
j4,15744,2624,-1024,205,,,
j4,15744,2624,-1024,246,,,
,,,,,,,
j4,15744,2624,-1024,287,,,
j4,15808,2880,-1280,327,,,
j4,15808,2880,-1280,368,,,
j4,15680,2688,-1216,409,,,
j4,15680,2688,-1216,452,,,
j4,15680,2688,-1216,493,,,
j4,15104,2816,-1024,534,,,
j4,15104,2816,-1024,575,,,
j4,14080,5888,-5504,616,,,
j4,14080,5888,-5504,657,,,
j4,13632,2816,-8064,698,,,
j4,13632,2816,-8064,739,,,
j4,13632,2816,-8064,780,,,
,,,,,,,
j4,16512,-256,-12224,821,,,
j4,16512,-256,-12224,862,,,
,,,,,,,
j4,14336,960,-16000,903,,,
j4,14336,960,-16000,944,,,
j4,22208,-1088,-17792,985,,,
j4,22208,-1088,-17792,1026,,,
j4,22208,-1088,-17792,1069,,,
j4,-25792,-32640,-32640,1110,,,
j4,-25792,-32640,-32640,1151,,,
j4,3200,192,-27840,1194,,,
j4,3200,192,-27840,1235,,,
j4,3200,192,-27840,1276,,,
j4,1024,-9344,2112,1317,,,
j4,1024,-9344,2112,1358,,,
j4,3328,-15552,-12992,1399,,,
j4,3328,-15552,-12992,1440,,,
j4,32640,29952,-18304,1483,,,
j4,32640,29952,-18304,1524,,,
j4,32640,29952,-18304,1564,,,
j4,16384,8768,-27712,1605,,,
j4,16384,8768,-27712,1648,,,
j4,14336,-64,-11008,1689,,,
j4,14336,-64,-11008,1730,,,
j4,14784,64,-9216,1771,,,
j4,14784,64,-9216,1812,,,
j4,14784,64,-9216,1853,,,
j4,14080,1984,-6272,1894,,,
j4,14080,1984,-6272,1935,,,
j4,15296,2688,-1920,1976,,,
j4,15296,2688,-1920,2017,,,
j4,15360,2752,-1728,2058,,,
j4,15360,2752,-1728,2101,,,
j4,15360,2752,-1728,2142,,,
j4,16064,3072,-960,2183,,,
j4,16064,3072,-960,2224,,,
j4,15808,2432,-832,2265,,,
,,,,,,,
j4,15808,2432,-832,2306,,,
j4,15808,2432,-832,2347,,,
j4,15744,2368,-256,2388,,,
j4,15744,2368,-256,2429,,,
j4,15744,2624,-1088,2470,,,
j4,15744,2624,-1088,2511,,,
j4,15744,2176,-64,2552,,,
j4,15744,2176,-64,2593,,,
j4,15744,2176,-64,2634,,,
,,,,,,,
j4,15936,2624,-448,2675,,,
j4,15936,2624,-448,2715,,,
j4,15808,2944,-768,2758,,,
j4,15808,2944,-768,2799,,,
j4,15680,2816,-448,2840,,,
j4,15680,2816,-448,2881,,,
j4,15680,2816,-448,2922,,,
j4,15936,2112,128,2963,,,
j4,15936,2112,128,3004,,,
j4,15296,4480,-640,3045,,,
j4,15296,4480,-640,3086,,,
j4,15296,4480,-640,3127,,,
,,,,,,,
j4,15552,3776,-576,3168,,,
,,,,,,,
j4,15552,3776,-576,3209,,,
j4,15680,3136,-192,3250,,,
j072,-128,3332,,,,,
j4,15680,3072,-128,3373,,,
j4,15680,3072,-128,3414,,,
j4,15616,3392,-64,3455,,,
j4,15616,3392,-64,3496,,,
j5,,,,,,,
j5,15680,2368,-1664,2,,,
j5,15680,2304,-1536,43,,,
j5,15680,2304,-1536,84,,,
j5,15808,2112,-1280,123,,,
j5,15808,2112,-1280,166,,,
j5,15488,2688,-1344,207,,,
j5,15488,2688,-1344,248,,,
j5,15488,2688,-1344,289,,,
j5,15360,2304,-1280,330,,,
j5,15360,2304,-1280,371,,,
j5,15232,832,704,412,,,
j5,15232,832,704,453,,,
j5,15232,832,704,494,,,
j5,15424,2048,-6784,533,,,
j5,15424,2048,-6784,574,,,
,,,,,,,
j5,13056,1792,-6592,617,,,
j5,13056,1792,-6592,658,,,
j5,13632,1984,-3904,699,,,
j5,13632,1984,-3904,739,,,
j5,13632,1984,-3904,780,,,
j5,15744,-1664,-7936,821,,,
j5,15744,-1664,-7936,862,,,
j5,15616,1984,-11840,903,,,
j5,15616,1984,-11840,944,,,
j5,5504,-2752,-11584,985,,,
j5,5504,-2752,-11584,1026,,,
j5,5504,-2752,-11584,1069,,,
j5,26752,1920,-16320,1110,,,
j5,26752,1920,-16320,1151,,,
j5,32640,-7040,15488,1192,,,
j5,32640,-7040,15488,1233,,,
j5,-11968,-7488,3776,1276,,,
j5,-11968,-7488,3776,1317,,,
j5,-11968,-7488,3776,1358,,,
j5,256,-5120,-1792,1399,,,
j5,256,-5120,-1792,1440,,,
j5,704,-7936,-11328,1481,,,
j5,704,-7936,-11328,1522,,,
j5,704,-7936,-11328,1563,,,
j5,32640,-31168,1216,1604,,,
j5,32640,-31168,1216,1647,,,
j5,32640,-8896,-10560,1688,,,
,,,,,,,
j5,32640,-8896,-10560,1729,,,
j5,8832,-2112,-11776,1770,,,
j5,8832,-2112,-11776,1813,,,
j5,8832,-2112,-11776,1854,,,
j5,12544,896,-10624,1895,,,
j5,12544,896,-10624,1936,,,
j5,14656,256,-6528,1976,,,
j5,14656,256,-6528,2017,,,
j5,12736,5056,-3264,2058,,,
j5,12736,5056,-3264,2099,,,
j5,12736,5056,-3264,2142,,,
j5,15616,1920,-2496,2183,,,
j5,15616,1920,-2496,2224,,,
j5,15488,3008,-3712,2265,,,
j5,15488,3008,-3712,2306,,,
j5,15808,2240,-2176,2347,,,
j5,15808,2240,-2176,2388,,,
j5,15808,2240,-2176,2431,,,
j5,15936,2304,-2048,2472,,,
j5,15936,2304,-2048,2513,,,
j5,15872,2880,-2880,2554,,,
j5,15872,2880,-2880,2595,,,
j5,15872,2880,-2880,2636,,,
j5,15744,2304,-2432,2677,,,
j5,15744,2304,-2432,2720,,,
j5,15744,2688,-1536,2761,,,
j5,15744,2688,-1536,2802,,,
j5,15808,2240,-1280,2843,,,
j5,15808,2240,-1280,2884,,,
j5,15808,2240,-1280,2925,,,
j5,15808,2112,-1856,2966,,,
j5,15808,2112,-1856,3007,,,
j5,15744,2112,-832,3050,,,
j5,15744,2112,-832,3091,,,
j5,15680,2816,-1600,3132,,,
j5,15680,2816,-1600,3173,,,
j5,15680,2816,-1600,3213,,,
j5,15872,1984,-1792,3254,,,
j5,15872,1984,-1792,3295,,,
j5,16000,1920,-1152,3336,,,
j5,16000,1920,-1152,3379,,,
j5,16000,1920,-1152,3420,,,
j5,15488,2048,-1280,3461,,,
a1,,,,,,,
a1,15616,1856,-3776,0,,,
a1,15616,1856,-3776,41,,,
a1,15104,1856,-4416,82,,,
a1,15104,1856,-4416,123,,,
a1,14656,2496,-5952,164,,,
a1,14656,2496,-5952,205,,,
a1,15552,-640,-4800,246,,,
a1,15552,-640,-4800,287,,,
a1,15552,-640,-4800,328,,,
a1,14912,1600,-8384,369,,,
a1,14912,1600,-8384,410,,,
a1,25472,12032,-9280,453,,,
a1,25472,12032,-9280,494,,,
a1,18752,32640,32640,535,,,
a1,18752,32640,32640,576,,,
a1,18752,32640,32640,617,,,
a1,32640,26816,12416,658,,,
a1,32640,26816,12416,699,,,
a1,32640,-32640,-27648,742,,,
a1,32640,-32640,-27648,783,,,
a1,32640,-32640,-27648,824,,,
a1,17152,18816,-3648,865,,,
a1,17152,18816,-3648,908,,,
a1,640,21184,12480,949,,,
a1,640,21184,12480,990,,,
a1,4352,2944,-6272,1031,,,
a1,4352,2944,-6272,1072,,,
a1,4352,2944,-6272,1113,,,
a1,26560,128,-1920,1154,,,
a1,26560,128,-1920,1194,,,
a1,21248,11520,-31680,1235,,,
a1,21248,11520,-31680,1276,,,
a1,15168,-2432,-9216,1319,,,
a1,15168,-2432,-9216,1360,,,
a1,15168,-2432,-9216,1401,,,
a1,14720,-1792,-7552,1442,,,
,,,,,,,
a1,14720,-1792,-7552,1483,,,
a1,14400,-256,-4672,1524,,,
a1,14400,-256,-4672,1567,,,
a1,14848,2176,-2688,1608,,,
a1,14848,2176,-2688,1649,,,
a1,14848,2176,-2688,1690,,,
a1,15680,1408,-2944,1731,,,
a1,15680,1408,-2944,1772,,,
a1,15744,2304,-2560,1813,,,
a1,15744,2304,-2560,1854,,,
a1,15744,2304,-2560,1897,,,
a1,16128,1600,-1536,1938,,,
a1,16128,1600,-1536,1979,,,
a1,15744,1472,-1984,2020,,,
a1,15744,1472,-1984,2061,,,
a1,16064,1088,-1664,2102,,,
a1,16064,1088,-1664,2143,,,
a1,16064,1088,-1664,2186,,,
a1,15680,1216,-1472,2227,,,
a1,15680,1216,-1472,2268,,,
a1,16000,704,-1408,2309,,,
a1,16000,704,-1408,2350,,,
a1,15872,1216,-1664,2390,,,
a1,15872,1216,-1664,2431,,,
a1,15872,1216,-1664,2472,,,
a1,16064,704,-1088,2513,,,
a1,16064,704,-1088,2556,,,
a1,15872,1216,-2112,2597,,,
a1,15872,1216,-2112,2638,,,
a1,16000,768,-1472,2679,,,
a1,16000,768,-1472,2720,,,
a1,16000,768,-1472,2761,,,
a1,16000,896,-1664,2802,,,
a1,16000,896,-1664,2843,,,
a1,15936,1472,-2688,2884,,,
a1,15936,1472,-2688,2925,,,
a1,15936,1472,-2688,2966,,,
a1,15936,1472,-2432,3009,,,
a1,15936,1472,-2432,3050,,,
a1,15872,1216,-2048,3091,,,
a1,15872,1216,-2048,3132,,,
a1,15936,960,-2112,3173,,,
a1,15936,960,-2112,3214,,,
a1,15936,960,-2112,3255,,,
a1,15872,960,-2112,3296,,,
a1,15872,960,-2112,3337,,,
a1,15872,960,-2304,3378,,,
a1,15872,960,-2304,3419,,,
a1,15872,1216,-2560,3460,,,
a2,,,,,,,
a2,15616,1408,-3776,0,,,
a2,15616,1408,-3776,41,,,
a2,15360,1024,-3584,82,,,
a2,15360,1024,-3584,123,,,
a2,15360,1024,-3584,164,,,
a2,15488,1280,-3712,204,,,
a2,15488,1280,-3712,245,,,
a2,15808,1152,-2368,286,,,
,,,,,,,
a2,15808,1152,-2368,327,,,
a2,15680,448,-4224,368,,,
a2,15680,448,-4224,409,,,
a2,15680,448,-4224,450,,,
a2,14848,896,-5376,491,,,
a2,14848,896,-5376,532,,,
a2,14464,1536,-4736,573,,,
a2,14464,1536,-4736,614,,,
a2,14464,1536,-4736,655,,,
a2,15360,448,-9088,698,,,
a2,15360,448,-9088,737,,,
a2,15552,1152,-10112,778,,,
a2,15552,1152,-10112,821,,,
a2,27520,1216,-9920,862,,,
a2,27520,1216,-9920,903,,,
a2,27520,1216,-9920,944,,,
,,,,,,,
a2,15808,32640,32640,985,,,
a2,15808,32640,32640,1026,,,
a2,32640,18304,21568,1067,,,
a2,32640,18304,21568,1110,,,
a2,32640,-32640,-32640,1151,,,
a2,32640,-32640,-32640,1192,,,
a2,32640,-32640,-32640,1233,,,
a2,24192,-16512,-20416,1276,,,
a2,24192,-16512,-20416,1317,,,
a2,5120,23424,16768,1360,,,
a2,5120,23424,16768,1400,,,
a2,5120,23424,16768,1441,,,
a2,-5760,6272,-21248,1482,,,
a2,-5760,6272,-21248,1523,,,
a2,32640,32640,32640,1564,,,
a2,32640,32640,32640,1607,,,
,,,,,,,
a2,10688,2560,-15360,1648,,,
a2,10688,2560,-15360,1689,,,
a2,10688,2560,-15360,1730,,,
a2,15488,-3200,-11456,1773,,,
a2,15488,-3200,-11456,1814,,,
a2,12288,-2816,-9152,1855,,,
a2,12288,-2816,-9152,1896,,,
a2,13824,-1664,-6272,1937,,,
a2,13824,-1664,-6272,1980,,,
a2,13824,-1664,-6272,2021,,,
a2,15424,-2048,-6592, 2062-6592,2103,,
a2,16000,-1024,-4416,2144,,,
a2,16000,-1024,-4416,2185,,,
a2,14912,768,-2496,2228,,,
a2,14912,768,-2496,2269,,,
a2,14912,768,-2496,2310,,,
a2,16192,1984,-2944,2351,,,
a2,16192,1984,-2944,2392,,,
a2,15168,1920,-1152,2433,,,
a2,15168,1920,-1152,2474,,,
a2,15168,1920,-1152,2515,,,
a2,16576,-1216,1600,2556,,,
a2,16576,-1216,1600,2599,,,
a2,15808,1792,-1728,2640,,,
a2,15808,1792,-1728,2680,,,
a2,16064,1344,-1408,2721,,,
a2,16064,1344,-1408,2762,,,
a2,16064,1344,-1408,2803,,,
a2,15936,1280,-960,2844,,,
a2,15936,1280,-960,2885,,,
a2,16000,960,-512,2928,,,
a2,16000,960,-512,2969,,,
a2,15936,448,128,3008,,,
a2,15936,448,128,3049,,,
a2,15936,448,128,3090,,,
a2,16064,832,-64,3131,,,
a2,16064,832,-64,3172,,,
a2,15936,960,-512,3213,,,
a2,15936,960,-512,3254,,,
a2,15936,960,-512,3295,,,
a2,15808,512,-128,3336,,,
a2,15808,512,-128,3377,,,
a2,16192,448,-256,3418,,,
a2,16192,448,-256,3459,,,
a3,,,,,,,
a3,15488,1088,-2880,0,,,
a3,15616,1408,-3648,41,,,
a3,15616,1408,-3648,82,,,
a3,15616,1408,-3648,123,,,
a3,15488,1088,-3712,164,,,
a3,15488,1088,-3712,205,,,
a3,15488,1600,-3584,246,,,
a3,15488,1600,-3584,286,,,
a3,15488,960,-3392,327,,,
a3,15488,960,-3392,368,,,
a3,15488,960,-3392,409,,,
a3,15552,0,-4096,450,,,
a3,15552,0,-4096,491,,,
a3,14976,320,-5952,530,,,
a3,14976,320,-5952,571,,,
a3,14976,320,-5952,612,,,
a3,13504,576,-7936,653,,,
a3,13504,576,-7936,694,,,
a3,15616,1536,-9984,735,,,
a3,15616,1536,-9984,776,,,
,,,,,,,
a3,16640,22272,-17728,817,,,
a3,16640,22272,-17728,860,,,
a3,16640,22272,-17728,901,,,
a3,32640,17856,-6912,942,,,
a3,32640,17856,-6912,983,,,
a3,32640,10560,-32128,1024,,,
a3,32640,10560,-32128,1067,,,
a3,11648,-9280,-26048,1108,,,
a3,11648,-9280,-26048,1149,,,
a3,11648,-9280,-26048,1190,,,
a3,19136,-2816,4160,1233,,,
a3,19136,-2816,4160,1274,,,
a3,-2432,22400,17088,1315,,,
a3,-2432,22400,17088,1356,,,
a3,17536,-31680,-32640,1396,,,
a3,17408,-31680,-32640,1439,,,
a3,17408,-31680,-32640,1480,,,
a3,4224,6848,-8576,1521,,,
a3,4224,6848,-8576,1562,,,
a3,19328,-9280,-17536,1605,,,
a3,19328,-9280,-17536,1646,,,
a3,19328,-9280,-17536,1687,,,
a3,11904,128,-11264,1728,,,
a3,11904,128,-11264,1769,,,
a3,14144,-384,-8192,1812,,,
a3,14144,-384,-8192,1853,,,
a3,15424,960,-2624,1894,,,
a3,15424,960,-2624,1935,,,
a3,15424,960,-2624,1976,,,
a3,14336,1664,-3072,2017,,,
a3,14336,1664,-3072,2058,,,
a3,16320,2304,-3328,2099,,,
a3,16320,2304,-3328,2140,,,
a3,14784,448,576,2181,,,
a3,14784,448,576,2222,,,
a3,14784,448,576,2263,,,
a3,16000,576,-1024,2304,,,
a3,16000,576,-1024,2345,,,
a3,16064,896,-1152,2386,,,
a3,16064,896,-1152,2427,,,
a3,16064,896,-1152,2468,,,
a3,15872,768,-192,2511,,,
a3,15872,768,-192,2550,,,
a3,16000,1088,-1152,2590,,,
a3,16000,1088,-1152,2633,,,
a3,16000,448,-1024,2674,,,
a3,16000,448,-1024,2715,,,
a3,16000,448,-1024,2756,,,
a3,15680,1088,-1856,2797,,,
,,,,,,,
a3,15680,1088,-1856,2838,,,
a3,16000,768,-896,2879,,,
a3,16000,768,-896,2920,,,
a3,15936,448,-1984,2961,,,
a3,15936,448,-1984,3002,,,
a3,15936,448,-1984,3043,,,
a3,15680,1024,-2112,3084,,,
a3,15680,1024,-2112,3125,,,
a3,15808,320,-1344,3168,,,
a3,15808,320,-1344,3209,,,
a3,15808,320,-1344,3250,,,
a3,16000,-64,-4096,3291,,,
a3,16000,-64,-4096,3332,,,
a3,15872,1024,-2752,3373,,,
a3,15872,1024,-2752,3414,,,
a3,15808,960,-2624,3455,,,
,,,,,,,
a3,15808,960,-2624,3496,,,
a4,,,,,,,
a4,15488,1600,-3328,2,,,
a4,15616,1600,-3712,41,,,
a4,15616,1600,-3712,82,,,
a4,15808,1600,-3392,122,,,
a4,15808,1600,-3392,163,,,
a4,15808,1600,-3392,204,,,
a4,15488,1728,-3264,247,,,
a4,15488,1728,-3264,288,,,
a4,15424,1408,-2880,329,,,
a4,15424,1408,-2880,370,,,
,,,,,,,
a4,15808,1344,-3008,411,,,
a4,15808,1344,-3008,452,,,
a4,15808,1344,-3008,493,,,
a4,15616,1728,-3200,534,,,
a4,15616,1728,-3200,575,,,
a4,16192,1280,-2624,616,,,
a4,16192,1280,-2624,657,,,
a4,15360,1344,-2880,698,,,
a4,15360,1344,-2880,739,,,
a4,15360,1344,-2880,780,,,
a4,15040,2048,-2432,821,,,
a4,15040,2048,-2432,862,,,
a4,15040,-384,-4800,903,,,
a4,15040,-384,-4800,944,,,
a4,15040,-384,-4800,985,,,
a4,16960,-1344,-6272,1026,,,
a4,16960,-1344,-6272,1069,,,
a4,24576,4736,-3520,1110,,,
a4,24576,4736,-3520,1151,,,
a4,32640,22144,10688,1192,,,
a4,32640,22144,10688,1232,,,
a4,32640,22144,10688,1275,,,
,,,,,,,
a4,32640,1408,-32640,1316,,,
a4,32640,1408,-32640,1357,,,
a4,6400,-19904,-8832,1398,,,
a4,6400,-19904,-8832,1439,,,
a4,-1472,14720,-2176,1482,,,
a4,-1472,14720,-2176,1523,,,
a4,-1472,14720,-2176,1564,,,
a4,-2432,8448,5888,1605,,,
a4,-2432,8448,5888,1646,,,
a4,32640,22848,-17344,1687,,,
a4,32640,22848,-17344,1730,,,
a4,32640,22848,-17344,1771,,,
a4,11328,-16576,-5376,1812,,,
a4,11328,-16576,-5376,1853,,,
a4,5056,-768,-14272,1896,,,
a4,5056,-768,-14272,1937,,,
a4,9600,832,-11008,1978,,,
a4,9600,832,-11008,2019,,,
a4,9600,832,-11008,2060,,,
a4,15424,-448,-7616,2101,,,
