move, x, y, z, time, error1, error2, error3
s1
s1, 15232, 3008, 3328, 0
s1, 15232, 3008, 3328, 41
s1, 15232, 3008, 3328, 82
s1, 15232, 3008, 3328, 123
s1, 15232, 3072, 3456, 164
s1, 15232, 3072, 3456, 205
s1, 15168, 3008, 3648, 246
s1, 15168, 3008, 3648, 286
s1, 15168, 2944, 3456, 327
s1, 15168, 2944, 3456, 368
s1, 15168, 2944, 3456, 409
s1, 15232, 3008, 3520, 450
s1, 15232, 3008, 3520, 491
s1, 15296, 2944, 3328, 532

s1, 15296, 2944, 3328, 573
s1, 15296, 2944, 3328, 614
s1, 15168, 2944, 3456, 655
s1, 15168, 2944, 3456, 696
s1, 15168, 3008, 3456, 737
s1, 15168, 3008, 3456, 778
s1, 15232, 3008, 3520, 819
s1, 15232, 3008, 3520, 860
s1, 15232, 3008, 3520, 901
s1, 15168, 2880, 3456, 942
s1, 15168, 2880, 3456, 983
s1, 15232, 2944, 3456, 1024
s1, 15232, 2944, 3456, 1065
s1, 15232, 2944, 3456, 1106
s1, 15104, 2880, 3456, 1147
s1, 15104, 2880, 3456, 1188
s1, 15232, 2944, 3520, 1229
s1, 15232, 2944, 3520, 1270
s1, 15232, 2944, 3456, 1310
s1, 15232, 2944, 3456, 1351
s1, 15232, 2944, 3456, 1392
s1, 15168, 3072, 3264, 1435
s1, 15168, 3072, 3264, 1476
s1, 15232, 2944, 3456, 1517
s1, 15232, 2944, 3456, 1558

s1, 15232, 3008, 3328, 1599
s1, 15232, 3008, 3328, 1640
s1, 15232, 3008, 3328, 1681
s1, 15232, 2944, 3520, 1722
s1, 15232, 2944, 3520, 1763
s1, 15232, 3008, 3584, 1804
s1, 15232, 3008, 3584, 1845
s1, 15040, 3008, 3392, 1886
s1, 15040, 3008, 3392, 1929
s1, 15040, 3008, 3392, 1970
s1, 15168, 3072, 3456, 2011
s1, 15168, 3072, 3456, 2052
s1, 15232, 3072, 3648, 2093
s1, 15232, 3072, 3648, 2134
s1, 15232, 3072, 3648, 2175
s1, 15296, 3008, 3456, 2216
s1, 15296, 3008, 3456, 2257
s1, 15168, 3008, 3648, 2298
s1, 15168, 3008, 3648, 2339
s1, 15296, 2880, 3520, 2382
s1, 15296, 2880, 3520, 2423
s1, 15296, 2880, 3520, 2464
s1, 15296, 3008, 3392, 2504

s1, 15296, 3008, 3392, 2545

s1, 15232, 3072, 3520, 2586
s1, 15232, 3072, 3520, 2627
s1, 15360, 2944, 3392, 2668
s1, 15360, 2944, 3392, 2709
s1, 15360, 2944, 3392, 2750
s1, 15232, 2880, 3584, 2791
