,move,x3,x2,x1,x0,y3,y2,y1,y0,z3,z2,z1,z0
344,standing,15861.473312060461,0.4128433589303086,-9.417197182761361e-05,5.774758204427498e-09,3040.8074073799858,-0.04045313814783082,1.016578871104102e-05,-8.041920411424062e-10,3476.3308944415085,0.11441106005248274,-9.51694990773805e-06,-1.7631384487886268e-09
345,standing,15192.275599212639,-0.014038180466431634,3.812479467166293e-06,-3.407589208751658e-10,3119.205127098692,0.18181262330418985,-4.680354182610254e-05,3.7508895083482164e-09,3518.4448286910474,-0.032155755072199914,7.682122364921464e-06,-5.506196592133579e-10
346,standing,15920.216109453098,0.42181099313471676,-0.00011096006425796669,9.083686881591105e-09,2995.6213446316165,-0.009277695779337104,1.5187156303573097e-06,-1.5411413308324587e-11,3343.6291777529796,0.04317113575569627,-8.40709543820024e-06,3.414416940749371e-10
347,standing,15234.706643085876,-0.0333434184280073,8.538925017177666e-06,-7.670725590511689e-10,3037.597573517539,-0.026455266178876786,6.024447874660974e-06,-4.5043296228207046e-10,3364.464841465258,0.04830494188854345,-1.2467085149444163e-05,1.133418067957999e-09
348,standing,15120.647442646521,0.010745903025071371,-1.7860950846889219e-06,1.9527721671549936e-11,2834.2735998794515,0.0663722748816149,-1.4234764349675066e-05,7.786618889509219e-10,3694.8214470651055,-0.1315526109674962,2.7475756133251125e-05,-1.377037680756889e-09
349,standing,15227.721114650369,-0.03257966488340999,6.4846801724887215e-06,-2.4746146611033674e-10,2816.6200367981387,0.06333715471198385,-1.2507904828232536e-05,4.762127057486738e-10,3428.1959112203313,0.015289914138186547,-2.955554208730238e-06,1.1180144373577633e-10
350,standing,15073.883276760293,0.042774917298574064,-1.0076495135971496e-05,6.92512555551837e-10,3100.0775504129347,-0.05630186878100909,1.0189358231531221e-05,-2.584744425928601e-10,3488.763152362108,-0.010695766177163859,2.5798971307902805e-06,-1.9646275489357691e-10
351,standing,15247.60883868007,-0.020174990282687204,4.794868590298403e-06,-3.408173943551902e-10,2974.7389401302185,-0.009171407953651557,3.506248120102715e-06,-4.278545278859476e-10,3402.298836615815,0.03242259136619888,-6.799151174561667e-06,3.584515386213472e-10
352,standing,15036.746597588295,0.06224881072005571,-1.2847876294053582e-05,6.217318493257337e-10,2890.416239880078,0.0309247180643241,-6.7875673182586045e-06,3.984621372372266e-10,3461.416253325145,0.004686580786680647,-1.272459033042617e-07,-1.2997544817543132e-10
353,standing,15279.33528951062,0.15756190074874415,1.2278848570792372e-05,-7.635265856267967e-09,2872.176548631724,0.05633111632560855,-1.2527915489854768e-05,7.363330315634769e-10,3260.769046311416,0.09035335803877848,-2.0329246816026995e-05,1.2328168058099486e-09
354,standing,15160.61408123646,-0.0032393217988976064,1.0319403089996062e-06,-1.0824429728872863e-10,2998.7052705572573,0.052646459106594934,-1.5907967139482848e-06,-1.2911832743910736e-09,3569.7557004848127,-0.042298818790268325,9.729856401403406e-06,-6.626103498500002e-10
355,standing,15076.053262698528,0.025514891575225816,-5.113854746439495e-06,2.413776759925545e-10,3049.771939456503,-0.03656364926238679,7.71975838729116e-06,-3.7290633254996435e-10,3415.729753673274,0.015103109336975786,-3.1389974719939717e-06,1.5060507254744587e-10
356,standing,15157.26823727927,-0.0041858964218144,1.3187287090814478e-06,-1.367456526160398e-10,2927.021066236349,0.021953424409352138,-4.595924498300361e-06,2.3468446305129653e-10,3353.6991072491987,0.049865183047952684,-9.45789227533867e-06,3.157689679061707e-10
357,standing,-38133.92608155187,27.961182827590957,-0.005466401801038992,2.1877001306588748e-07,3017.328246926087,-0.021640825467365798,3.2624790825088845e-06,3.182181989788818e-11,3409.7663090786114,0.009097594111902085,-1.5473499921886877e-06,1.638264328057287e-11
358,standing,15196.569846132252,-0.023857059278117897,3.938396568015409e-06,-2.6761790036480987e-11,3008.855405288427,-0.03058509127525645,6.220017191578516e-06,-2.875340865842176e-10,3390.2094131453287,0.0221377756420019,-4.85558527977926e-06,2.908393764360792e-10
359,standing,15165.495468735975,-0.00269891493155401,2.559593076901255e-07,3.372144519531822e-11,2997.767532333169,-0.006723306298647778,9.651848861570858e-07,2.031570356669368e-11,3397.9575241892962,0.004332940146718663,-8.528266885734843e-07,3.503270116867381e-11
360,standing,15097.608409139224,0.028528549467104963,-6.684669387432352e-06,4.694422069778604e-10,3105.0561195821588,0.15427412820779945,-4.002309557631052e-05,3.275175036402313e-09,3339.0931641959264,0.04099198724829342,-8.910080383388703e-06,5.324805764926288e-10
361,standing,15180.714131966191,-0.020452846711580302,4.106633126081026e-06,-1.988802345579396e-10,2979.7332040388183,-0.008004549531736604,1.7248794689105166e-06,-1.0538886922196944e-10,3378.7339923241307,0.021026217857703613,-4.1327253796971455e-06,1.8485004265342253e-10
362,standing,15341.475345647132,-0.06733093358927872,1.4196379981385821e-05,-7.500461187846872e-10,3051.092627777382,0.0510556766225075,3.968230197158269e-06,-2.503925133852992e-09,3308.432523581314,0.08494554217532294,-1.756967242270519e-05,8.597289577723507e-10
363,standing,15227.657066682572,-0.032382876086386694,5.880768823442053e-06,-1.4892345713448989e-10,3085.3763574076984,-0.051107530638063885,1.0184484822764423e-05,-4.298483680611378e-10,3498.3122569889106,-0.015876190198882166,1.917947519935274e-06,1.2729825437223748e-10
364,standing,15028.561629114136,0.05333199620114507,-1.1346798524890599e-05,6.136286374806457e-10,2976.8181470514,-0.008807999258682938,2.3317653114167024e-06,-1.980006260400837e-10,3381.8996800746654,0.024860055943900592,-5.064273123807083e-06,2.402710033805273e-10
365,standing,15132.308572312368,0.00961952824292556,-1.9339924646231535e-06,7.401685423727497e-11,2933.6121827036436,0.022799353854762946,-4.544060248557447e-06,1.7348420287274675e-10,3384.5926211782134,0.023670886612825976,-4.78728505602697e-06,1.8354207835738795e-10
366,standing,15100.633544900498,0.02747806098295215,-5.861183324666882e-06,3.23986531071839e-10,2864.7734790935183,0.05382221260429759,-1.085515037647718e-05,5.063860936992327e-10,3720.2730335304127,-0.12018776610670415,2.4046132960059686e-05,-1.0783061769940787e-09
367,standing,15099.73403650538,0.02874773056270056,-5.778661799208502e-06,2.5308972000232794e-10,2952.1211856017503,0.004804485697660873,-6.166573119925581e-07,-3.030638055285682e-11,3530.388634586149,-0.04941192186301586,1.0986958490798825e-05,-6.634648537598722e-10
368,standing,15098.846772453133,0.027406982438791878,-6.275480719714553e-06,3.989237369008235e-10,2985.8651757567795,-0.005496220903705741,1.7884947750895726e-06,-1.951407999990228e-10,3630.3551930575895,-0.09868230507938855,2.1184649630391394e-05,-1.146563392843199e-09
369,standing,15096.888075468725,0.026977443249247616,-5.616466658738369e-06,2.770779074346189e-10,2821.208519099934,0.06741428187787984,-1.4017341534016156e-05,6.753575312015306e-10,3384.8191657743478,0.027200802763106085,-5.545494861716607e-06,2.572019602778179e-10
370,standing,15124.192439339,0.012920670376654633,-2.135429802753938e-06,2.2243824774476615e-11,2980.5531833105174,-0.0072207824287554975,2.333820577182067e-06,-2.5163721750385144e-10,3517.6901108867505,-0.03218277054089198,5.740613422726827e-06,-1.4362028947930665e-10
371,standing,15099.648630082136,0.0294488868186949,-5.701994475374093e-06,2.1753510929889677e-10,2907.8169257113705,0.04033396425387949,-8.558034281855148e-06,4.479067774523174e-10,3403.3036912370103,0.02484505278353077,-6.9091728692249216e-06,6.26812599241151e-10
372,standing,15181.496114920736,-0.02037052094975865,5.57797987265202e-06,-4.882354608844986e-10,3020.8418815027558,-0.023155254745185195,5.286927525967861e-06,-3.3895881270621935e-10,3544.3595963374705,-0.02760133896661597,5.209924424003576e-06,-1.690834508760966e-10
373,standing,15268.06958583235,-0.016593718109843343,2.162321918920981e-06,1.1102782675663241e-10,2991.33931300299,-0.008281610612740426,1.5839429810314183e-06,-5.0489993005072776e-11,3626.58538553517,-0.0627056619433052,1.0960708560604963e-05,-1.7873775246398467e-10
374,standing,15238.368606977754,-0.029123323413730227,6.151105838462902e-06,-3.178610529023304e-10,3026.890411794991,-0.019914754915945826,4.407999008150894e-06,-2.666602273099881e-10,3429.630358597679,0.01415394273366395,-3.7971139289059248e-06,3.278068755476096e-10
375,standing,15104.54251161029,0.03254709776069127,-6.747629028586041e-06,3.306960712288836e-10,3063.9112532808895,-0.037900284407185174,7.322646893745124e-06,-2.687509509181876e-10,3560.0043953407926,-0.06788358262883012,1.5543964969537314e-05,-1.0021399179851204e-09
376,standing,15166.860047643466,0.000919872277741131,1.9495691786633968e-08,-3.6663509351475727e-11,2977.1549322013125,-0.008348929984561658,3.280563879575705e-06,-4.1547412533589446e-10,3375.861791025676,0.021877046817993004,-4.6037237637903465e-06,2.366632437904755e-10
377,standing,15188.727502208918,-0.017757611263059133,4.117902875800475e-06,-2.956554157539574e-10,3020.389039668,-0.02164900283642996,5.0978928006174845e-06,-3.7416025670963817e-10,3514.5839207110857,-0.03290978467119172,6.882359338242506e-06,-3.935969646020214e-10
378,standing,15235.25104019562,-0.02654744313879175,6.135681648384028e-06,-4.2789943154792917e-10,2977.5823189685384,-0.008766161129857588,2.646980500771227e-06,-2.7160817850158746e-10,3395.5351259390022,0.0021002394770270535,-6.042101836367468e-07,5.88101547728939e-11
379,standing,15046.425126595243,0.03797399517758377,-7.022514837368456e-06,2.106657207266872e-10,3104.322152627021,-0.07488183192798192,1.6273586938387725e-05,-9.210630369528378e-10,3510.9619834179857,-0.037316297363742236,7.286178730646662e-06,-2.9080726787142175e-10
380,standing,15230.1725502763,-0.03390349934584456,6.693191153593188e-06,-2.7335210900914013e-10,3015.951632559039,-0.02850918131508717,5.3369903625660224e-06,-1.6973936466431265e-10,3514.0227726225194,-0.05780421277701099,1.2690334505227934e-05,-7.376027587909708e-10
381,standing,15057.01475701287,0.0444451225667585,-8.256528420033384e-06,2.519006231625482e-10,2932.105416989061,0.023397955936548042,-5.700218103625135e-06,4.1942191551368225e-10,3509.640945780157,-0.04044161032538283,7.894136389304326e-06,-3.0716036879367107e-10
382,standing,15122.056976664053,0.011939488976482783,-1.9441453478154005e-06,-6.8231357950248846e-12,2947.96158135367,0.0028027860889287847,1.344341610832538e-07,-1.2065272765526823e-10,3372.12625579121,0.02546020899644229,-3.430970281861245e-06,-1.5042862941445993e-10
383,standing,15062.250752446633,0.044954651365489394,-9.55579041790981e-06,5.049551676076295e-10,3068.8605060569093,-0.058111522235723474,1.2856140290906142e-05,-7.633436890748908e-10,3401.6125930391013,0.00908461558375682,-1.5797263488692425e-06,2.5030718611875523e-11
384,standing,15140.788021054756,0.026335355014597116,-4.136664261037615e-06,-1.0299441683046101e-11,2907.6800748895307,0.03892229184931098,-8.981503530119695e-06,5.911358649648081e-10,3338.719890039626,0.04269600886584123,-7.641765323611778e-06,1.8841156562214866e-10
385,standing,15122.669408819958,0.012540013025486184,-2.451898991196574e-06,9.06214661178174e-11,3077.9563170436463,-0.053054294697071194,1.1706531395117089e-05,-6.955169839414508e-10,3339.661133472893,0.03305919807484186,-6.956948547119233e-06,3.643914957728198e-10
386,standing,15030.588388307267,0.0591071836300816,-1.1657113055024781e-05,4.79019454882424e-10,2922.0911296946383,0.019286014122833803,-3.9802618542942336e-06,1.9495669712427155e-10,3348.5574294172197,0.04730668870722392,-9.062488140017527e-06,3.138038978378208e-10
387,standing,15251.100071106945,-0.04987736116892621,1.0720701074625491e-05,-5.882587373059027e-10,2924.627294734808,0.018419272592582872,-4.569741298887348e-06,3.491601432857808e-10,3379.059725652711,0.023622766988233606,-4.8118497225062224e-06,2.261383619406398e-10
388,standing,15037.687569712956,0.06390128603971254,-1.2968845939769187e-05,5.875247775454405e-10,2949.364807931051,0.005081251479806724,-8.978702116724064e-07,1.5211820019389258e-11,3249.1669359428734,0.08468122963951169,-1.7443741388089716e-05,8.372444614292961e-10
389,standing,15229.859065079896,-0.03453115816539631,6.837748061628212e-06,-2.8305155184447866e-10,2832.685415298579,0.06957517287355083,-1.3954735750422114e-05,6.127772797422342e-10,3585.4991169526756,-0.08601793760458816,1.8749709358068744e-05,-1.081540244881539e-09
390,standing,15249.132078119908,-0.032393804111186045,5.492316175408316e-06,-6.048783623995109e-11,2952.427701038666,0.0060346621400396115,-1.0592062310038557e-06,2.5405431565388843e-11,3311.1070003210043,0.06118919556089181,-1.2232624802918974e-05,5.204634245774212e-10
391,standing,14976.196769955117,0.09478827796953321,-2.0221281988255956e-05,1.1217012144503504e-09,2904.4495264715,0.037385073090138124,-8.799598382180474e-06,6.141759779509555e-10,3549.733280336914,0.1850315561028649,-4.631920464366672e-05,3.5427920840305758e-09
392,standing,15142.29330488657,-0.006212210546364539,1.7443632092821814e-06,-1.5651726569229453e-10,3141.9610918992253,-0.0752854218232612,1.2582040821075792e-05,-9.150255885937688e-11,3527.8847710181876,-0.04699571448597381,8.29159780097817e-06,-1.4456256962846354e-10
393,standing,15251.95506682965,-0.0489070779048319,9.888607825035832e-06,-4.5651620013884854e-10,2929.16602250509,0.0201188270901612,-4.524788626226195e-06,2.833257965887929e-10,3612.5513426586676,-0.07380519919241081,1.4794801302558106e-05,-6.569335509545225e-10
394,standing,15167.908102565003,0.0001381018869691902,-1.5710036823348427e-07,2.4904117290149663e-11,3003.7053142189575,-0.0035445104329263726,6.20732282255599e-07,-8.631389798023668e-12,3438.7800058545113,0.04552857996790648,-1.0384502706943268e-05,6.193796048040974e-10
